,Plant Name,Planned Retirement Year,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red
669,Hermiston Generating Plant, ,Hermiston Generating Plant,OR,45.8042,-119.37,1996,Gas_CC,620,2268727000.0,17452436.488,1037181.353,Gas,66.81216384357911,263014.1235458213
670,Live Oak Limited, ,Live Oak Limited,CA,35.4837,-119.0298,1992,Gas_SC,46,22116000.0,196218.7,11659.3,Solar,-343.82825337926766,11659.3
671,Grays Ferry Cogeneration, ,Grays Ferry Cogeneration,PA,39.942219,-75.188069,1997,Gas_SC,192,865346000.0,12846683.748,638441.926,Gas,-94.92784539669401,343156.2810813933
672,Milford Power LP, ,Milford Power LP,MA,42.129361,-71.511496,1993,Gas_CC,248,207225000.0,1756061.57,104361.763,Wind,-214.17732094435394,104361.763
673,Johnson County, ,Johnson County,TX,32.3994,-97.4078,1996,Gas_CC,282,940117000.0,7417756.133,440824.707,Wind,46.47394297153332,440824.707
674,Brandywine Power Facility, ,Brandywine Power Facility,MD,38.6681,-76.8678,1996,Gas_CC,287,621627000.0,4892636.1850000005,290958.975,Gas,8.4896056188696,78838.58663070179
675,Gordonsville Energy LP, ,Gordonsville Energy LP,VA,38.124688,-78.203543,1994,Gas_CC,300,1189547000.0,9992829.717,594369.426,Gas,6.625805280503497,188455.3141233705
676,Sun Peak Generating Station, ,Sun Peak Generating Station,NV,36.1375,-115.0339,1991,Gas_SC,222,128077000.0,1529402.831,90890.914,Wind,-237.91908485017555,90890.914
677,Brooklyn Navy Yard Cogeneration, ,Brooklyn Navy Yard Cogeneration,NY,40.699357,-73.976392,1996,Gas_CC,322,1616508000.0,18359005.639,1091072.527,Gas,-58.77925784482803,539464.7223807067
678,Michigan Power LP, ,Michigan Power LP,MI,43.9375,-86.425,1995,Gas_CC,138,1084461000.0,9449816.174,561589.46,Gas,-25.431366418358692,191534.28464346385
679,LSP-Cottage Grove LP, ,LSP-Cottage Grove LP,MN,44.7956,-92.9119,1997,Gas_CC,283,721512000.0,5574905.348999999,331309.643,Wind,48.29683381230059,331309.643
680,LSP-Whitewater LP, ,LSP-Whitewater LP,WI,42.855463,-88.72992,1997,Gas_CC,283,907411000.0,7202000.848999999,428152.137,Gas,47.90418595431091,118512.47570701683
681,Sweeny Cogen Facility, ,Sweeny Cogen Facility,TX,29.0728,-95.745,1997,Gas_SC,572,3243291000.0,55995276.912,3327820.999,Gas,-75.88074009016296,2221099.208417143
682,Dighton Power Plant, ,Dighton Power Plant,MA,41.8312,-71.1239,1999,Gas_CC,200,216922000.0,1689282.333,100391.37,Wind,-83.85330696543865,100391.37
683,De Pere Energy Center, ,De Pere Energy Center,WI,44.44861,-88.07204,1999,Gas_SC,192,127959000.0,1335709.702,79382.394,Wind,-169.86833145016857,79382.394
684,Androscoggin Energy Center, ,Androscoggin Energy Center,ME,44.506315,-70.242312,1999,Gas_SC,162,374378000.0,4668678.569,277735.255,Gas,-56.00610851550672,149984.67988514638
685,Rio Bravo, ,Rio Bravo,NM,35.026,-106.644,2000,Gas_SC,150,131297000.0,1508569.722,89766.982,Solar,-14.736587956764934,89766.982
686,Mid-Georgia Cogeneration Facility, ,Mid-Georgia Cogeneration Facility,GA,32.4856,-83.6039,1997,Gas_CC,322,147133000.0,1201021.919,71513.678,Wind,-353.1808632785322,71513.678
687,Berkshire Power, ,Berkshire Power,MA,42.0476,-72.6478,1999,Gas_CC,289,634499000.0,4525904.71,268970.39,Wind,110.19453087058073,268970.39
688,Bridgeport Energy Project, ,Bridgeport Energy Project,CT,41.1692,-73.1844,1998,Gas_CC,520,1969610000.0,13297680.06,790261.426,Wind,110.22386214641693,790261.426
689,Cherokee County Cogen, ,Cherokee County Cogen,SC,35.0727,-81.613,1998,Gas_CC,101,238778000.0,2776713.647,165015.424,Gas,-68.92684876543018,83536.20560368794
690,Pasadena Cogeneration, ,Pasadena Cogeneration,TX,29.72475,-95.176479,1998,Gas_CC,815,4292438000.0,28465346.669,1691662.0699999998,Wind,158.3038331400706,1691662.0699999998
691,Tiverton Power Plant, ,Tiverton Power Plant,RI,41.6422,-71.1706,2000,Gas_CC,544,1634259000.0,11355303.976,674833.269,Wind,75.97169985327571,674833.269
692,Tenaska Georgia Generation Facility, ,Tenaska Georgia Generation Facility,GA,33.3516,-84.9996,2001,Gas_SC,1098,73089000.0,715520.485,42621.14,Wind,-2475.845254266991,42621.14
693,Tenaska Frontier Generation Station, ,Tenaska Frontier Generation Station,TX,30.5924,-95.9178,2000,Gas_CC,939,3795586000.0,27085063.826,1609632.521,Wind,101.98171035669662,1609632.521
694,Batesville Generation Facility, ,Batesville Generation Facility,MS,34.3356,-89.9275,2000,Gas_CC,1180,3964559000.0,31032589.753,1844228.465,Gas,72.41278861454516,491385.3697145693
695,Black Hawk Station, ,Black Hawk Station,TX,35.6957,-101.36,1999,Gas_SC,369,1874490000.0,17991850.827,1064517.741,Gas,-10.131461176273575,424877.65652109904
696,Mustang Station, ,Mustang Station,TX,32.9728,-102.7417,1999,Gas_CC,520,1940590000.0,15329314.265,910999.778,Gas,68.69759961710525,248804.11329178058
697,Maine Independence Station, ,Maine Independence Station,ME,44.8242,-68.7094,2000,Gas_CC,548,114875000.0,1379044.941,81954.866,Wind,-658.8261119217624,81954.866
698,Pine Bluff Energy Center, ,Pine Bluff Energy Center,AR,34.2181,-91.9025,2001,Gas_CC,236,1824535000.0,12525257.621,744360.373,Wind,153.2331724489597,744360.373
699,Desert Star Energy Center,2027,Desert Star Energy Center,NV,35.788889,-114.994167,2000,Gas_CC,535,1052953000.0,8026666.717,477014.132,Solar,123.04186608976347,477014.132
700,Millennium Power, ,Millennium Power,MA,42.112291,-72.015113,2001,Gas_CC,427,686521000.0,7559875.478,449275.269,Gas,-15.627926426148276,215010.8288394552
701,Brownsville Peaking Power, ,Brownsville Peaking Power,TN,35.5438,-89.198,1999,Gas_SC,460,334949000.0,3834429.612,227873.668,Wind,-121.83157125026159,227873.668
702,Gregory Power Plant, ,Gregory Power Plant,TX,27.88929,-97.258417,2000,Gas_CC,432,645490000.0,4464191.792,265300.42000000004,Wind,-17.454079509125698,265300.42000000004
703,Zeeland Generating Station, ,Zeeland Generating Station,MI,42.8206,-85.9975,2001,Gas_CC,965,4154187000.0,32988972.173,1960485.28,Gas,48.20346053134994,542934.6269577581
704,Dearborn Industrial Generation, ,Dearborn Industrial Generation,MI,42.3026,-83.154,1999,Gas_SC,747,3573856000.0,43465600.9,2132402.875,Gas,-131.0573699616542,912881.0030479347
705,Taft Cogeneration Facility, ,Taft Cogeneration Facility,LA,29.9888,-90.4599,2002,Gas_CC,892,3652995000.0,42945276.377,2552160.82,Gas,-55.11253645200134,1305634.0151618824
706,Midlothian Energy Facility, ,Midlothian Energy Facility,TX,32.4302,-97.0537,2000,Gas_CC,1734,4080310000.0,30079046.604,1787556.582,Wind,36.84434682437474,1787556.582
707,Lamar Power Project, ,Lamar Power Project,TX,33.6308,-95.59,2000,Gas_CC,1112,7187123000.0,49674214.115,2952070.291,Wind,117.9652499091662,2952070.291
708,Rumford Power LLC, ,Rumford Power LLC,ME,44.5303,-70.5219,2000,Gas_CC,274,168655000.0,1253848.768,74514.70300000001,Wind,-211.63079251810584,74514.70300000001
709,Kalamazoo River Generating Station, ,Kalamazoo River Generating Station,MI,42.281345,-85.494956,1999,Gas_SC,77,78808000.0,959163.599,57002.899000000005,Gas,-76.81670307987568,30110.914632191576
710,Livingston Generating Station, ,Livingston Generating Station,MI,45.030397,-84.730795,1999,Gas_SC,168,4432000.0,65294.998,3880.283,Wind,-4985.1496514888995,3880.283
711,Klamath Cogeneration Plant, ,Klamath Cogeneration Plant,OR,42.173889,-121.810556,2001,Gas_CC,500,2798950000.0,20584610.875,1223321.78,Gas,141.13271019032032,268224.33245308336
712,,,Sabine Cogen,TX,30.0444,-93.771389,2000,Gas_CC,105,114266000.0,1585069.487,94199.018,Gas,-47.09121087809157,55207.551578164675
713,Rhode Island State Energy Center, ,Rhode Island State Energy Center,RI,41.8017,-71.5186,2002,Gas_CC,596,3718519000.0,25045021.176,1488389.885,Wind,126.19776992789052,1488389.885
714,Rocky Road Power LLC, ,Rocky Road Power LLC,IL,42.0931,-88.2397,1999,Gas_SC,413,82724000.0,928948.267,55471.30300000001,Wind,-789.8785434236562,55471.30300000001
715,Madison, ,Madison,OH,39.4522,-84.4647,2000,Gas_SC,688,336247000.0,4064198.31,241521.752,Wind,-207.3432972654462,241521.752
716,Vermillion Energy Facility, ,Vermillion Energy Facility,IN,39.922328,-87.446358,2000,Gas_SC,688,179339000.0,2135816.564,126927.216,Wind,-518.6735222323265,126927.216
717,Sutter Energy Center, ,Sutter Energy Center,CA,39.053139,-121.695873,2001,Gas_CC,636,1007005000.0,6778720.007,402847.231,Wind,113.54967349244475,402847.231
718,Rockingham County CT Station, ,Rockingham County CT Station,NC,36.3297,-79.8297,2000,Gas_SC,975,667548000.0,6862918.011,408581.996,Wind,-111.16065191266597,408581.996
719,RS Cogen, ,RS Cogen,LA,30.221,-93.2992,2002,Gas_CC,493,2780683000.0,25617820.258,1522424.954,Gas,-8.111693334142016,573560.8314765169
720,Magic Valley Generating Station, ,Magic Valley Generating Station,TX,26.3403,-98.19,2002,Gas_CC,801,3521852000.0,23012859.884,1367622.259,Wind,115.28225288089283,1367622.259
721,Griffith Energy LLC, ,Griffith Energy LLC,AZ,35.054029,-114.133272,2002,Gas_CC,653,2447489000.0,17111808.528,1016928.412,Wind,151.75773291186616,1016928.412
722,Milford Power Project, ,Milford Power Project,CT,41.224355,-73.099728,2004,Gas_CC,578,3595439000.0,25675843.481,1525881.517,Wind,150.55265878334495,1525881.517
723,Manchief Electric Generating Station, ,Manchief Electric Generating Station,CO,40.217143,-103.68504,2000,Gas_SC,300,470307000.0,4941013.271,293636.626,Gas,-25.93977627351143,133151.79588033093
724,Walton County Power LLC, ,Walton County Power LLC,GA,33.8148,-83.6954,2001,Gas_SC,492,318036000.0,3151280.794,187275.659,Wind,-121.21771308748441,187275.659
725,Desert Basin, ,Desert Basin,AZ,32.9042,-111.7889,2001,Gas_CC,646,1856180000.0,14023585.181,833394.723,Gas,73.7114971046333,200002.63661487855
726,Kendall County Generation Facility, ,Kendall County Generation Facility,IL,41.4797,-88.2581,2002,Gas_CC,1256,7782079000.0,56452603.929,3354898.6380000003,Wind,124.84150007101437,3354898.6380000003
727,Tenaska Gateway Generating Station, ,Tenaska Gateway Generating Station,TX,32.017826,-94.619743,2001,Gas_CC,939,4216745000.0,30123587.635,1790567.149,Wind,120.53043727144008,1790567.149
728,Alliant Energy Neenah, ,Alliant Energy Neenah,WI,44.1936,-88.5064,2000,Gas_SC,370,421449000.0,4657196.2,274772.3,Wind,-50.379246858660466,274772.3
729,Rio Nogales Power Project, ,Rio Nogales Power Project,TX,29.593056,-97.973215,2002,Gas_CC,940,4406314000.0,29134738.74,1731435.086,Wind,142.1221051329299,1731435.086
730,Wolf Hollow I LP, ,Wolf Hollow I LP,TX,32.33422,-97.731686,2003,Gas_CC,786,2140053000.0,15627527.446,928720.487,Wind,81.76653049765437,928720.487
731,Hawk Road Facility, ,Hawk Road Facility,GA,33.358472,-84.991391,2001,Gas_SC,495,643567000.0,7035119.319,418089.721,Gas,-49.916674572478236,198482.65441237733
732,Hays Energy Project, ,Hays Energy Project,TX,29.7806,-97.9894,2002,Gas_CC,986,2482393000.0,18268292.329,1085662.021,Wind,79.92921737130966,1085662.021
733,Green Country Energy LLC, ,Green Country Energy LLC,OK,35.9833,-95.9346,2002,Gas_CC,903,4330907000.0,30928885.454,1838053.253,Wind,99.19217661457455,1838053.253
734,Worthington Generation LLC, ,Worthington Generation LLC,IN,39.0708,-87.0128,2000,Gas_SC,240,95129000.0,936982.016,55684.343,Wind,-364.15983936380087,55684.343
735,Lake Road Generating Plant, ,Lake Road Generating Plant,CT,41.872043,-71.895799,2002,Gas_CC,840,3619711000.0,39772251.212,2363498.479,Gas,-35.343478058022214,1128329.3130779585
736,La Paloma Generating Plant, ,La Paloma Generating Plant,CA,35.2956,-119.5919,2003,Gas_CC,1200,1683375000.0,12327116.162,732593.802,Solar,100.74833276576325,732593.802
737,Guadalupe Generating Station, ,Guadalupe Generating Station,TX,29.6244,-98.1419,2000,Gas_CC,1086,6232194000.0,48079114.507,2857265.997,Gas,85.27795313687305,730628.3000003365
738,Lost Pines 1 Power Project, ,Lost Pines 1 Power Project,TX,30.1478,-97.2714,2001,Gas_CC,608,1940683000.0,21070905.502,1252212.01,Gas,-25.74829415453076,589984.6105117302
739,Bluegrass Generating Station, ,Bluegrass Generating Station,KY,38.3902,-85.4133,2002,Gas_SC,624,86992000.0,941294.503,59083.715,Wind,-985.6567708501714,59083.715
740,Calcasieu, ,Calcasieu,LA,30.1608,-93.345,2000,Gas_SC,358,85015000.0,977380.331,58082.714,Wind,-545.156948452778,58082.714
741,Broad River Energy Center, ,Broad River Energy Center,SC,35.0786,-81.575,2000,Gas_SC,985,320668000.0,3100542.3430000003,184268.634,Wind,-393.25874789878395,184268.634
742,Bastrop Energy Center, ,Bastrop Energy Center,TX,30.1458,-97.55,2002,Gas_CC,618,2650673000.0,18743972.082,1113936.983,Wind,108.09740447676297,1113936.983
743,Granite Ridge, ,Granite Ridge,NH,42.9042,-71.4261,2003,Gas_CC,790,2120035000.0,22565329.077,1341025.934,Gas,-20.85197699521304,617597.4993333829
744,Bosque County Peaking, ,Bosque County Peaking,TX,31.8594,-97.3586,2000,Gas_CC,807,3971665000.0,30634795.32,1820587.018,Gas,87.43686692453213,465319.11253136885
745,Acadia Energy Center, ,Acadia Energy Center,LA,30.428611,-92.413056,2002,Gas_CC,1388,6130920000.0,40352690.487,2398103.372,Wind,139.30077742412627,2398103.372
746,Eastman Cogeneration Facility, ,Eastman Cogeneration Facility,TX,32.4481,-94.6903,2001,Gas_CC,467,2560304000.0,24894178.654,1479433.551,Gas,-8.91326768883195,605770.2789357756
747,South Point Energy Center, ,South Point Energy Center,AZ,34.8678,-114.5317,2001,Gas_CC,708,3164007000.0,23297818.77,1384558.425,Gas,92.30717905588224,304891.0462613383
748,Dogwood Energy Facility, ,Dogwood Energy Facility,MO,38.7931,-94.3006,2001,Gas_CC,630,2210150000.0,16091225.231,956276.316,Wind,71.41638652273792,956276.316
749,Rathdrum Power LLC, ,Rathdrum Power LLC,ID,47.7858,-116.9203,2001,Gas_CC,301,1714567000.0,11935557.032,709316.6059999999,Gas,197.92298519870602,124247.71754248044
750,Sunrise Power LLC, ,Sunrise Power LLC,CA,35.2097,-119.585,2001,Gas_CC,684,3065877000.0,20816500.443,1237093.178,Solar,217.43617735613245,1237093.178
751,Nelson Energy Center, ,Nelson Energy Center,IL,41.774444,-89.607222,2015,Gas_CC,626,3968921000.0,26831806.827,1594575.796,Wind,146.0648156769207,1594575.796
752,Channelview Cogeneration Plant, ,Channelview Cogeneration Plant,TX,29.836952,-95.121744,2001,Gas_CC,917,7702042000.0,52952329.596,3146883.225,Wind,162.12909511212067,3146883.225
753,Cordova Energy, ,Cordova Energy,IL,41.712216,-90.279679,2001,Gas_CC,611,2040038000.0,13538132.796,804562.545,Wind,98.81755418232758,804562.545
754,Ontelaunee Energy Center, ,Ontelaunee Energy Center,PA,40.4219,-75.9356,2002,Gas_CC,728,4025555000.0,28007205.096,1664428.814,Wind,138.89490403471362,1664428.814
755,Springdale 1 & 2, ,Springdale 1 & 2,PA,40.546667,-79.768333,1999,Gas_SC,86,170621000.0,1629611.879,96846.165,Gas,2.112038773836966,38624.445570248674
756,Caledonia, ,Caledonia,MS,33.6464,-88.2717,2003,Gas_CC,801,4612607000.0,31395597.479,1865796.315,Wind,174.89029995301118,1865796.315
757,Riverside Generating LLC, ,Riverside Generating LLC,KY,38.191661,-82.604586,2001,Gas_SC,1150,503762000.0,5501978.278,326974.243,Wind,-229.5790745856898,326974.243
758,Elwood Energy LLC, ,Elwood Energy LLC,IL,41.4388,-88.1236,1999,Gas_SC,1728,411708000.0,4409251.198,262031.211,Wind,-676.6850644058048,262031.211
759,Arapahoe Combustion Turbine Project, ,Arapahoe Combustion Turbine Project,CO,39.6692,-105.0018,2000,Gas_CC,193,229686000.0,1925000.458,114398.792,Gas,65.68950436976574,36022.07489635002
760,Gibson City Energy Center LLC, ,Gibson City Energy Center LLC,IL,40.4705,-88.3987,2000,Gas_SC,270,210182000.0,2484262.467,147633.886,Wind,-113.34886571902337,147633.886
761,Pinckneyville, ,Pinckneyville,IL,38.1114,-89.3467,2000,Gas_SC,380,83681000.0,771991.5160000001,45879.129,Wind,-819.1966531076523,45879.129
762,Kinmundy, ,Kinmundy,IL,38.7619,-89.0128,2001,Gas_SC,270,18249000.0,208157.654,12370.72,Wind,-2323.345637069508,12370.72
763,Corpus Christi Energy Center, ,Corpus Christi Energy Center,TX,27.8139,-97.4283,2002,Gas_CC,591,2744112000.0,21227036.807,1261492.905,Gas,96.02666046831656,325108.05818856554
764,Valmont Combustion Turbine Project, ,Valmont Combustion Turbine Project,CO,40.0205,-105.2009,2000,Gas_SC,142,11525000.0,112696.771,6697.747,Wind,-1959.063131971795,6697.747
765,Afton Generating Station, ,Afton Generating Station,NM,32.114185,-106.846483,2002,Gas_CC,464,953546000.0,7236969.873,430082.228,Wind,96.31899458283493,430082.228
766,ANP Bellingham Energy Project, ,ANP Bellingham Energy Project,MA,42.110577,-71.453468,2002,Gas_CC,578,971792000.0,10925397.196,649280.37,Gas,-15.42941534249682,317671.71005733823
767,ANP Blackstone Energy Project, ,ANP Blackstone Energy Project,MA,42.059876,-71.515811,2001,Gas_CC,578,951288000.0,10517931.658,625063.477,Gas,-17.03452556008477,300451.4829729501
768,Odessa-Ector Power Plant, ,Odessa-Ector Power Plant,TX,31.8403,-102.3264,2001,Gas_CC,1152,6953503000.0,47080164.321,2797912.954,Wind,111.95186021000954,2797912.954
769,Los Medanos Energy Center, ,Los Medanos Energy Center,CA,38.030071,-121.873004,2001,Gas_CC,676,3259668000.0,23003662.166,1367075.449,Wind,138.17297297474872,1367075.449
770,Hinds Energy Facility, ,Hinds Energy Facility,MS,32.378969,-90.219906,2001,Gas_CC,599,3086898000.0,20977381.988,1246659.052,Wind,148.1046504984826,1246659.052
771,Attala, ,Attala,MS,33.0147,-89.6753,2001,Gas_CC,550,1992302000.0,13944152.135,828680.025,Wind,134.8681168660309,828680.025
772,Harry L. Oswald, ,Harry L. Oswald,AR,34.5923,-92.2166,2002,Gas_CC,599,465218000.0,3543324.762,210578.029,Wind,-108.25752615511944,210578.029
773,Lincoln Generating Facility, ,Lincoln Generating Facility,IL,41.393315,-87.943612,2000,Gas_SC,688,5087000.0,62887.625,3737.538,Wind,-21115.347500080148,3737.538
774,Ennis Power Company LLC, ,Ennis Power Company LLC,TX,32.32,-96.675,2002,Gas_CC,418,859613000.0,7014038.985,416834.635,Wind,28.80213504697833,416834.635
775,Wheatland Generating Facility, ,Wheatland Generating Facility,IN,38.6716,-87.2931,2000,Gas_SC,500,162262000.0,2031851.63,120754.458,Wind,-377.2228465385654,120754.458
776,Oneta Energy Center, ,Oneta Energy Center,OK,36.0119,-95.6967,2002,Gas_CC,1214,6575696000.0,47218564.498,2806134.957,Wind,100.78409675097247,2806134.957
777,Freestone Energy Center, ,Freestone Energy Center,TX,31.8907,-96.1131,2002,Gas_CC,1032,7015915000.0,48468395.127,2880402.058,Wind,139.58771959790684,2880402.058
778,Greenville Electric Generating Station, ,Greenville Electric Generating Station,OH,40.075783,-84.615136,2000,Gas_SC,236,104257000.0,1006238.3,59385.0,Wind,-330.701580600658,59385.0
779,Montpelier Electric Generating Station, ,Montpelier Electric Generating Station,IN,40.6206,-85.3057,2001,Gas_SC,472,156264000.0,1530873.8,90326.7,Wind,-461.0924672392053,90326.7
780,Jack County, ,Jack County,TX,33.101,-97.9574,2006,Gas_CC,1280,3449553000.0,24172733.752,1436549.3739999998,Wind,56.72366746018152,1436549.3739999998
781,Liberty Electric Power Plant, ,Liberty Electric Power Plant,PA,39.8614,-75.3358,2002,Gas_CC,614,2411821000.0,27416463.35,1629330.79,Gas,-31.722471520927375,806334.9947767728
782,Marshall Energy Facility, ,Marshall Energy Facility,KY,37.0286,-88.3958,2002,Gas_SC,688,26941000.0,320044.87,19768.555,Wind,-3510.2376352303972,19768.555
783,Handsome Lake Energy LLC, ,Handsome Lake Energy LLC,PA,41.2908,-79.8061,2001,Gas_SC,290,130701000.0,1504550.1,88819.6,Wind,-236.61605172102594,88819.6
784,Audrain Generating Station, ,Audrain Generating Station,MO,39.3092,-91.5369,2001,Gas_SC,808,23706000.0,275232.128,16357.398,Wind,-5194.809093749502,16357.398
785,Lee Energy Facility, ,Lee Energy Facility,IL,41.8287,-89.4054,2001,Gas_SC,688,273592000.0,3387296.152,201305.252,Wind,-285.7029727519085,201305.252
786,Energy Shelby County, ,Energy Shelby County,IL,39.2794,-88.4772,2000,Gas_SC,480,331805000.0,3069795.5,181122.5,Wind,-177.61716142251518,181122.5
787,NRG Rockford I, ,NRG Rockford I,IL,42.238558,-89.101202,2000,Gas_SC,316,137074000.0,1395210.9740000002,82914.214,Wind,-322.1654945551134,82914.214
788,Red Oak Power LLC, ,Red Oak Power LLC,NJ,40.448674,-74.348879,2002,Gas_CC,820,1871654000.0,20034977.415,1190652.614,Gas,-61.12112402424935,551980.269695537
789,Hog Bayou Energy Center, ,Hog Bayou Energy Center,AL,30.7478,-88.0575,2001,Gas_CC,280,1679333000.0,12651626.193,751871.215,Gas,88.55300885503226,178825.37213703129
790,Santa Rosa Energy Center, ,Santa Rosa Energy Center,FL,30.5664,-87.115,2003,Gas_CC,274,1558289000.0,11160881.175,663271.781,Wind,158.24142273363896,663271.781
791,Astoria Gas Turbines,2023,Astoria Gas Turbines,NY,40.787,-73.9048,1970,Gas_SC,651,34008000.0,290470.5,17273.0,Wind,-6312.6758429681995,17273.0
792,Doyle Energy Facility, ,Doyle Energy Facility,GA,33.837699,-83.699577,2000,Gas_SC,406,117900000.0,1348435.336,80135.409,Wind,-408.7334107101512,80135.409
793,"Darby Power, LLC", ,"Darby Power, LLC",OH,39.7139,-83.1778,2001,Gas_SC,564,413160000.0,4756106.0,281152.9,Wind,-103.28333360333237,281152.9
794,University Park South, ,University Park South,IL,41.440893,-87.753189,2001,Gas_SC,348,433196000.0,4363611.899999999,257489.4,Wind,-38.770309687935836,257489.4
795,Gleason Generating Facility, ,Gleason Generating Facility,TN,36.2454,-88.612,2000,Gas_SC,567,470362000.0,4899365.157,291158.105,Wind,-91.55591784880784,291158.105
796,Crete Energy Venture LLC, ,Crete Energy Venture LLC,IL,41.429444,-87.6187,2002,Gas_SC,356,43670000.0,500497.518,29739.344,Wind,-1188.8336817728218,29739.344
797,Whiting Clean Energy, ,Whiting Clean Energy,IN,41.6739,-87.4775,2002,Gas_CC,575,2259294000.0,26051463.417,1548203.317,Gas,-34.56639800948312,777254.949698668
798,Bowling Green Generating Station, ,Bowling Green Generating Station,OH,41.397369,-83.641236,2000,Gas_SC,49,2120000.0,28358.2,1673.9,Wind,-3246.5552461344246,1673.9
799,Galion Generating Station, ,Galion Generating Station,OH,40.7167,-82.789,2000,Gas_SC,49,1975000.0,33758.600000000006,1993.4,Wind,-2732.130190545362,1993.4
800,Napoleon Peaking Station, ,Napoleon Peaking Station,OH,41.4079,-84.1095,2000,Gas_SC,49,1162000.0,20202.7,1192.8,Wind,-4612.146422375532,1192.8
801,Edward L. Addison Generating Plant, ,Edward L. Addison Generating Plant,GA,32.9111,-84.3064,2000,Gas_SC,700,369666000.0,3899301.86,231913.1,Wind,-185.03415389975794,231913.1
802,TVA Southaven Combined Cycle, ,TVA Southaven Combined Cycle,MS,34.9939,-90.0378,2003,Gas_CC,903,4825238000.0,32473408.66,1929843.826,Wind,141.52487629741836,1929843.826
803,Jackson Generating Station, ,Jackson Generating Station,MI,42.2488,-84.3767,2002,Gas_CC,649,1874495000.0,14706656.312,873996.483,Wind,68.0363246686029,873996.483
804,Tenaska Lindsay Hill Generating Station, ,Tenaska Lindsay Hill Generating Station,AL,32.6514,-86.7386,2002,Gas_CC,939,1874407000.0,14490465.095,861178.546,Wind,85.51599114827958,861178.546
805,Ceredo Generating Station, ,Ceredo Generating Station,WV,38.3681,-82.5339,2001,Gas_SC,516,111355000.0,1353242.5,79837.0,Wind,-581.7397428624713,79837.0
806,Aurora, ,Aurora,IL,41.8151,-88.2265,2001,Gas_SC,1080,824938000.0,7770818.632,461804.32,Wind,-134.8532763411214,461804.32
807,Arlington Valley Energy Facility, ,Arlington Valley Energy Facility,AZ,33.3417,-112.8897,2002,Gas_CC,713,2197057000.0,15561216.584,924781.924,Solar,176.52831014790337,924781.924
808,Front Range Power Plant, ,Front Range Power Plant,CO,38.6281,-104.7069,2003,Gas_CC,552,2911304000.0,22508026.153,1337615.621,Gas,93.835976826442,344179.14681034733
809,Big Sandy Peaker Plant, ,Big Sandy Peaker Plant,WV,38.3441,-82.5938,2001,Gas_SC,348,269174000.0,2687489.8,158624.9,Wind,-79.3447192751692,158624.9
810,Wolf Hills Energy, ,Wolf Hills Energy,VA,36.6644,-82.1044,2001,Gas_SC,285,117125000.0,1157880.2,68266.1,Wind,-231.87149990232385,68266.1
811,Oleander Power Project LP, ,Oleander Power Project LP,FL,28.3661,-80.7947,2002,Gas_SC,990,105597000.0,1100562.498,65406.168000000005,Wind,-1353.6157268289483,65406.168000000005
812,Decatur Energy Center, ,Decatur Energy Center,AL,34.6292,-87.0214,2002,Gas_CC,900,1553502000.0,11008537.459,654223.054,Wind,73.94406417793626,654223.054
813,Morgan Energy Center, ,Morgan Energy Center,AL,34.6397,-87.0639,2003,Gas_CC,900,2958429000.0,22287849.863,1324531.448,Gas,116.82220434657046,315014.3124138778
814,Westbrook Energy Center Power Plant, ,Westbrook Energy Center Power Plant,ME,43.6575,-70.375,2001,Gas_CC,563,1133481000.0,6961177.045,413690.835,Wind,69.61481484143494,413690.835
815,Blythe Energy Inc, ,Blythe Energy Inc,CA,33.6157,-114.6865,2003,Gas_CC,591,1299373000.0,14184216.271,842948.417,Gas,-21.921067727500468,399557.91852329276
816,Calumet Energy Team LLC, ,Calumet Energy Team LLC,IL,41.6835,-87.5563,2002,Gas_SC,312,17576000.0,155608.84,9038.629,Wind,-3575.0471085480494,9038.629
817,New Covert Generating Facility, ,New Covert Generating Facility,MI,42.32238,-86.29368,2004,Gas_CC,1176,7411165000.0,51766839.03,3076430.652,Wind,124.88345309868878,3076430.652
818,Fairless Energy Center, ,Fairless Energy Center,PA,40.1475,-74.7411,2004,Gas_CC,1334,8097926000.0,54310170.462,3227570.874,Wind,149.20787490791585,3227570.874
819,Channel Energy Center LLC, ,Channel Energy Center LLC,TX,29.7189,-95.2319,2001,Gas_CC,923,6321357000.0,41304301.868,2454647.917,Wind,178.0078857098252,2454647.917
820,Baconton Power Plant, ,Baconton Power Plant,GA,31.3869,-84.08,2000,Gas_SC,240,153500000.0,1459241.299,86724.126,Wind,-142.84932539261771,86724.126
821,Fore River Generating Station, ,Fore River Generating Station,MA,42.2422,-70.9661,2003,Gas_CC,871,3410507000.0,24815891.781,1475845.104,Wind,94.18772148209884,1475845.104
822,Wise County Power LLC, ,Wise County Power LLC,TX,33.0583,-97.9103,2004,Gas_CC,821,2545713000.0,18212781.737,1082361.37,Wind,66.78178109303384,1082361.37
823,Chuck Lenzie Generating Station, ,Chuck Lenzie Generating Station,NV,36.383719,-114.921779,2006,Gas_CC,1462,6351277000.0,46868347.229,2785324.351,Wind,124.35471782102296,2785324.351
824,Baytown Energy Center, ,Baytown Energy Center,TX,29.7731,-94.9019,2002,Gas_CC,932,5145459000.0,36713138.949,2181804.809,Wind,137.08444973731443,2181804.809
