,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,ori_rep,new_capacity,cum_emission,cum_red,cum_red_prev
1089,Kiamichi Energy Facility,OK,34.6831,-95.9349,2003,Gas_CC,1366,5360668000.0,41298343.444,2454302.362,Wind,79.15047811942479,2454302.362,Gas_CC→Wind,2626.923076923077,1034285081.3679997,0.7443049033860574,0.7418506010240574
1288,Lodi Energy Center,CA,38.088056,-121.3875,2012,Gas_CC,288,484453000.0,5065499.259,301036.417,Wind,79.47694307338128,301036.417,Gas_CC→Wind,553.8461538461539,1034586117.7849997,0.7446059398030574,0.7443049033860574
881,Cherokee County Cogen,SC,35.0727,-81.613,1998,Gas_CC,101,238778000.0,2776713.647,165015.424,Wind,79.76570618036189,165015.424,Gas_CC→Wind,194.23076923076923,1034751133.2089998,0.7447709552270575,0.7446059398030574
927,Hays Energy Project,TX,29.7806,-97.9894,2002,Gas_CC,986,2482393000.0,18268292.329,1085662.021,Wind,79.92921737130966,1085662.021,Gas_CC→Wind,1896.1538461538464,1035836795.2299998,0.7458566172480575,0.7447709552270575
1058,Effingham County Power Project,GA,32.277252,-81.284411,2003,Gas_CC,595,1905950000.0,20766046.055,1234096.351,Wind,79.9611241419132,1234096.351,Gas_CC→Wind,1144.2307692307693,1037070891.5809997,0.7470907135990574,0.7458566172480575
925,Wolf Hollow I LP,TX,32.33422,-97.731686,2003,Gas_CC,786,2140053000.0,15627527.446,928720.487,Wind,81.76653049765437,928720.487,Gas_CC→Wind,1511.5384615384617,1037999612.0679997,0.7480194340860574,0.7470907135990574
845,Sithe Independence Station,NY,43.495,-76.4511,1994,Gas_CC,1084,4214176000.0,29589731.873,1758469.349,Wind,82.16900492486356,1758469.349,Gas_CC→Wind,2084.6153846153848,1039758081.4169997,0.7497779034350573,0.7480194340860574
860,Grays Ferry Cogeneration,PA,39.942219,-75.188069,1997,Gas_SC,192,865346000.0,12846683.748,638441.926,Wind,82.67157963166684,638441.926,Gas_SC→Wind,369.2307692307692,1040396523.3429997,0.7504163453610574,0.7497779034350573
1043,Gans,PA,39.7475,-79.838888,2000,Gas_SC,86,207691000.0,2013410.143,119653.753,Wind,82.87024962870905,119653.753,Gas_SC→Wind,165.38461538461542,1040516177.0959997,0.7505359991140574,0.7504163453610574
930,Lake Road Generating Plant,CT,41.872043,-71.895799,2002,Gas_CC,840,3619711000.0,39772251.212,2363498.479,Wind,83.99063001336266,2363498.479,Gas_CC→Wind,1615.3846153846152,1042879675.5749997,0.7528994975930574,0.7505359991140574
676,Emery Station,IA,43.094,-93.292222,2004,Gas_CC,602,2657240000.0,19742336.388,1173262.183,Wind,84.06114774430479,1173262.183,Gas_CC→Wind,1157.6923076923076,1044052937.7579997,0.7540727597760574,0.7528994975930574
978,Liberty Electric Power Plant,PA,39.8614,-75.3358,2002,Gas_CC,614,2411821000.0,27416463.35,1629330.79,Wind,84.62766580503826,1629330.79,Gas_CC→Wind,1180.769230769231,1045682268.5479996,0.7557020905660573,0.7540727597760574
53,McWilliams,AL,31.400255,-86.476449,1954,Gas_CC,653,2879239000.0,29887417.483,1776162.766,Wind,85.06735400908327,1776162.766,Gas_CC→Wind,1255.7692307692307,1047458431.3139997,0.7574782533320573,0.7557020905660573
430,Port Washington Generating Station,WI,43.3842,-87.8689,1935,Gas_CC,1543,8508804000.0,57597461.083,3422935.237,Wind,85.36777241353397,3422935.237,Gas_CC→Wind,2967.3076923076924,1050881366.5509996,0.7609011885690573,0.7574782533320573
1001,Tenaska Lindsay Hill Generating Station,AL,32.6514,-86.7386,2002,Gas_CC,939,1874407000.0,14490465.095,861178.546,Wind,85.51599114827958,861178.546,Gas_CC→Wind,1805.769230769231,1051742545.0969996,0.7617623671150574,0.7609011885690573
15,West Phoenix,AZ,33.4417,-112.1583,1948,Gas_CC,1324,2726067000.0,20384204.648,1211403.972,Solar,85.71199449936042,1211403.972,Gas_CC→Solar,4137.499999999999,1052953949.0689996,0.7629737710870573,0.7617623671150574
955,Arapahoe Combustion Turbine Project,CO,39.6692,-105.0018,2000,Gas_CC,193,229686000.0,1925000.458,114398.792,Solar,86.64751306599901,114398.792,Gas_CC→Solar,603.125,1053068347.8609997,0.7630881698790574,0.7629737710870573
1076,Redbud Power Plant,OK,35.6856,-97.2264,2004,Gas_CC,1428,6086733000.0,44912352.005,2669066.3,Wind,87.16740729144729,2669066.3,Gas_CC→Wind,2746.153846153846,1055737414.1609997,0.7657572361790573,0.7630881698790574
612,Rowan,NC,35.7314,-80.6019,2001,Gas_SC,1190,3016686000.0,31680685.36,1882801.645,Wind,87.33073099251725,1882801.645,Gas_SC→Wind,2288.4615384615386,1057620215.8059996,0.7676400378240573,0.7657572361790573
561,Polk,FL,27.7286,-81.9897,1996,Gas_CC,3346,6723242000.0,46535344.085,2765306.193,Wind,87.50881987148884,2765306.193,Gas_CC→Wind,6434.615384615386,1060385521.9989996,0.7704053440170573,0.7676400378240573
78,Port Everglades,FL,26.0856,-80.1253,1960,Gas_CC,3060,6500494000.0,40796329.79,2425341.361,Wind,87.66126151454114,2425341.361,Gas_CC→Wind,5884.615384615385,1062810863.3599995,0.7728306853780572,0.7704053440170573
408,V H Braunig,TX,29.2567,-98.3825,1966,Gas_SC,1138,4133757000.0,32127964.626,1909358.638,Wind,88.14668796754485,1909358.638,Gas_SC→Wind,2188.4615384615386,1064720221.9979995,0.7747400440160572,0.7728306853780572
25,Apache Station,AZ,32.0603,-109.8931,1963,Gas_SC,658,2354923000.0,24173837.737,1683841.084,Solar,88.37190183808849,1683841.084,Gas_SC→Solar,2056.2499999999995,1066404063.0819995,0.7764238851000572,0.7747400440160572
1226,Barre Peaker,CA,33.8073,-117.9832,2007,Gas_SC,49,54567000.0,444714.825,26429.343,Solar,88.88294940290875,26429.343,Gas_SC→Solar,153.12499999999997,1066430492.4249996,0.7764503144430573,0.7764238851000572
1133,Choctaw County,MS,33.2881,-89.4201,2003,Gas_CC,899,3511191000.0,37344958.965,2219356.867,Wind,88.89387421720838,2219356.867,Gas_CC→Wind,1728.8461538461538,1068649849.2919996,0.7786696713100573,0.7764503144430573
562,Woodland,CA,37.652602,-121.020397,1993,Gas_CC,195,409127000.0,3408812.739,202588.743,Wind,89.50640914800823,202588.743,Gas_CC→Wind,375.00000000000006,1068852438.0349996,0.7788722600530573,0.7786696713100573
1206,Millcreek Power Generation,UT,37.112092,-113.516581,2006,Gas_SC,80,114276000.0,1087877.951,64367.55,Solar,89.62386640933794,64367.55,Gas_SC→Solar,250.0,1068916805.5849996,0.7789366276030573,0.7788722600530573
870,Michigan Power LP,MI,43.9375,-86.425,1995,Gas_CC,138,1084461000.0,9449816.174,561589.46,Wind,89.76770096128492,561589.46,Gas_CC→Wind,265.3846153846154,1069478395.0449996,0.7794982170630573,0.7789366276030573
1029,Ironwood LLC,PA,40.3509,-76.3658,2001,Gas_CC,777,3300793000.0,35940023.9,2135860.525,Wind,90.02909911464701,2135860.525,Gas_CC→Wind,1494.2307692307693,1071614255.5699996,0.7816340775880573,0.7794982170630573
1028,Holland Energy Facility,IL,39.223144,-88.758406,2002,Gas_CC,701,2396014000.0,16862714.759999998,1002133.715,Wind,90.58436674123865,1002133.715,Gas_CC→Wind,1348.076923076923,1072616389.2849996,0.7826362113030573,0.7816340775880573
896,Zeeland Generating Station,MI,42.8206,-85.9975,2001,Gas_CC,965,4154187000.0,32988972.173,1960485.28,Wind,91.11244230529199,1960485.28,Gas_CC→Wind,1855.769230769231,1074576874.5649996,0.7845966965830573,0.7826362113030573
811,Doswell Energy Center,VA,37.820805,-77.446246,1991,Gas_CC,1313,5804767000.0,52120200.275,3097620.62,Wind,91.1575818807893,3097620.62,Gas_CC→Wind,2525.0,1077674495.1849995,0.7876943172030573,0.7845966965830573
774,Indeck Corinth Energy Center,NY,43.25,-73.8125,1995,Gas_CC,147,391328000.0,3143564.2,186815.925,Wind,92.24554333110753,186815.925,Gas_CC→Wind,282.6923076923077,1077861311.1099994,0.7878811331280572,0.7876943172030573
1278,Walnut Creek Energy Park,CA,34.008709,-117.944864,2013,Gas_SC,500,505896000.0,3995182.757,237430.641,Solar,93.51455762514286,237430.641,Gas_SC→Solar,1562.4999999999998,1078098741.7509995,0.7881185637690573,0.7878811331280572
1021,Fore River Generating Station,MA,42.2422,-70.9661,2003,Gas_CC,871,3410507000.0,24815891.781,1475845.104,Wind,94.18772148209884,1475845.104,Gas_CC→Wind,1675.0,1079574586.8549995,0.7895944088730572,0.7881185637690573
898,Taft Cogeneration Facility,LA,29.9888,-90.4599,2002,Gas_CC,892,3652995000.0,42945276.377,2552160.82,Wind,94.7019274069742,2552160.82,Gas_CC→Wind,1715.3846153846152,1082126747.6749995,0.7921465696930573,0.7895944088730572
1290,Panda Sherman Power Station,TX,33.582573,-96.617893,2014,Gas_CC,803,2800004000.0,19063492.143,1132914.982,Wind,94.72534928947184,1132914.982,Gas_CC→Wind,1544.2307692307693,1083259662.6569996,0.7932794846750573,0.7921465696930573
1039,Sugar Creek Power,IN,39.3931,-87.5108,2002,Gas_CC,1127,3416457000.0,23716141.326,1409419.3,Wind,95.03923486496898,1409419.3,Gas_CC→Wind,2167.3076923076924,1084669081.9569995,0.7946889039750572,0.7932794846750573
1185,Mankato Energy Center,MN,44.1988,-94.003,2006,Gas_CC,740,2908179000.0,20908426.906,1242560.548,Wind,95.04028328178104,1242560.548,Gas_CC→Wind,1423.076923076923,1085911642.5049996,0.7959314645230572,0.7946889039750572
939,Bosque County Peaking,TX,31.8594,-97.3586,2000,Gas_CC,807,3971665000.0,30634795.32,1820587.018,Wind,95.48346570474435,1820587.018,Gas_CC→Wind,1551.923076923077,1087732229.5229995,0.7977520515410572,0.7959314645230572
1119,Chambersburg,PA,39.866944,-77.685833,2001,Gas_SC,86,244839000.0,2372710.203,141002.856,Wind,95.5639154092147,141002.856,Gas_SC→Wind,165.38461538461542,1087873232.3789995,0.7978930543970572,0.7977520515410572
1282,St Joseph Energy Center,IN,41.698992,-86.479699,2018,Gas_CC,2186,4844160000.0,31951260.599,1898816.536,Wind,95.98379476412137,1898816.536,Gas_CC→Wind,4203.846153846154,1089772048.9149995,0.7997918709330571,0.7978930543970572
172,Nine Mile Point,LA,29.9472,-90.1458,1951,Gas_SC,2788,9734496000.0,81544367.131,4846137.255,Wind,96.17095848180264,4846137.255,Gas_SC→Wind,5361.538461538462,1094618186.1699996,0.8046380081880572,0.7997918709330571
961,Afton Generating Station,NM,32.114185,-106.846483,2002,Gas_CC,464,953546000.0,7236969.873,430082.228,Wind,96.31899458283493,430082.228,Gas_CC→Wind,892.3076923076924,1095048268.3979995,0.8050680904160572,0.8046380081880572
1307,Montana Power Station,TX,31.823889,-106.211944,2015,Gas_SC,524,892520000.0,8210589.978,487946.605,Wind,96.66453011469454,487946.605,Gas_SC→Wind,1007.6923076923077,1095536215.0029995,0.8055560370210573,0.8050680904160572
1221,Hobbs Generating Station,NM,32.728333,-103.309444,2008,Gas_CC,679,3905790000.0,33968382.615,2018692.626,Wind,97.0365275331185,2018692.626,Gas_CC→Wind,1305.769230769231,1097554907.6289995,0.8075747296470573,0.8055560370210573
255,Fort Churchill,NV,39.1281,-119.1322,1968,Gas_SC,230,660444000.0,7254595.796,431131.175,Solar,97.75015709973545,431131.175,Gas_SC→Solar,718.7499999999999,1097986038.8039994,0.8080058608220573,0.8075747296470573
941,Eastman Cogeneration Facility,TX,32.4481,-94.6903,2001,Gas_CC,467,2560304000.0,24894178.654,1479433.551,Wind,97.86890236865979,1479433.551,Gas_CC→Wind,898.0769230769232,1099465472.3549995,0.8094852943730573,0.8080058608220573
886,Batesville Generation Facility,MS,34.3356,-89.9275,2000,Gas_CC,1180,3964559000.0,31032589.753,1844228.465,Wind,98.17783663880181,1844228.465,Gas_CC→Wind,2269.230769230769,1101309700.8199995,0.8113295228380573,0.8094852943730573
1151,Curtis H Stanton Energy Center,FL,28.488246,-81.166944,2003,Gas_CC,1016,1944268000.0,15784197.49,938035.342,Wind,98.36142103182495,938035.342,Gas_CC→Wind,1953.8461538461538,1102247736.1619995,0.8122675581800572,0.8113295228380573
1289,Panda Temple Power Station,TX,31.055833,-97.317222,2014,Gas_CC,1606,5626809000.0,42995459.605,2555158.964,Wind,98.45224330033214,2555158.964,Gas_CC→Wind,3088.4615384615386,1104802895.1259995,0.8148227171440573,0.8122675581800572
833,Stony Brook Cogen Plant,NY,40.916833,-73.129056,1995,Gas_SC,47,350411000.0,3334709.923,198180.252,Wind,98.77652652595283,198180.252,Gas_SC→Wind,90.38461538461539,1105001075.3779995,0.8150208973960572,0.8148227171440573
948,Cordova Energy,IL,41.712216,-90.279679,2001,Gas_CC,611,2040038000.0,13538132.796,804562.545,Wind,98.81755418232758,804562.545,Gas_CC→Wind,1175.0,1105805637.9229996,0.8158254599410572,0.8150208973960572
928,Green Country Energy LLC,OK,35.9833,-95.9346,2002,Gas_CC,903,4330907000.0,30928885.454,1838053.253,Wind,99.19217661457455,1838053.253,Gas_CC→Wind,1736.5384615384617,1107643691.1759996,0.8176635131940573,0.8158254599410572
1215,Colorado Bend Energy Center,TX,29.2878,-96.0683,2002,Gas_CC,580,2293136000.0,18406654.52,1093882.665,Wind,99.47548280630747,1093882.665,Gas_CC→Wind,1115.3846153846155,1108737573.8409996,0.8187573958590572,0.8176635131940573
225,Moselle,MS,31.528,-89.3004,1970,Gas_CC,509,1882630000.0,15859938.67,942495.124,Wind,99.83576536028683,942495.124,Gas_CC→Wind,978.8461538461539,1109680068.9649997,0.8196998909830572,0.8187573958590572
959,Corpus Christi Energy Center,TX,27.8139,-97.4283,2002,Gas_CC,591,2744112000.0,21227036.807,1261492.905,Wind,100.66579236913678,1261492.905,Gas_CC→Wind,1136.5384615384614,1110941561.8699996,0.8209613838880571,0.8196998909830572
931,La Paloma Generating Plant,CA,35.2956,-119.5919,2003,Gas_CC,1200,1683375000.0,12327116.162,732593.802,Solar,100.74833276576325,732593.802,Gas_CC→Solar,3749.9999999999995,1111674155.6719997,0.8216939776900571,0.8209613838880571
973,Oneta Energy Center,OK,36.0119,-95.6967,2002,Gas_CC,1214,6575696000.0,47218564.498,2806134.957,Wind,100.78409675097247,2806134.957,Gas_CC→Wind,2334.6153846153848,1114480290.6289997,0.8245001126470571,0.8216939776900571
869,Brooklyn Navy Yard Cogeneration,NY,40.699357,-73.976392,1996,Gas_CC,322,1616508000.0,18359005.639,1091072.527,Wind,101.78855127768881,1091072.527,Gas_CC→Wind,619.2307692307692,1115571363.1559997,0.8255911851740572,0.8245001126470571
885,Tenaska Frontier Generation Station,TX,30.5924,-95.9178,2000,Gas_CC,939,3795586000.0,27085063.826,1609632.521,Wind,101.98171035669662,1609632.521,Gas_CC→Wind,1805.769230769231,1117180995.6769996,0.8272008176950572,0.8255911851740572
648,Wansley Unit 9,GA,33.4083,-85.0403,2004,Gas_CC,592,2138515000.0,22487977.908,1336428.957,Wind,102.79274739774172,1336428.957,Gas_CC→Wind,1138.4615384615383,1118517424.6339996,0.8285372466520572,0.8272008176950572
800,Salinas River Cogeneration,CA,35.9515,-120.8679,1991,Gas_SC,38,260005000.0,3338059.135,198378.541,Wind,104.16899360447938,198378.541,Gas_SC→Wind,73.07692307692308,1118715803.1749995,0.8287356251930572,0.8285372466520572
362,McMeekin,SC,34.0556,-81.2172,1958,Gas_SC,292,1105026000.0,9416088.506,558190.689,Wind,104.1994193903686,558190.689,Gas_SC→Wind,561.5384615384617,1119273993.8639994,0.8292938158820572,0.8287356251930572
614,John S Rainey,SC,34.347734,-82.774478,2001,Gas_CC,1632,4222107000.0,44888370.774,2667136.603,Wind,104.28942423341485,2667136.603,Gas_CC→Wind,3138.4615384615386,1121941130.4669993,0.8319609524850572,0.8292938158820572
1013,Blythe Energy Inc,CA,33.6157,-114.6865,2003,Gas_CC,591,1299373000.0,14184216.271,842948.417,Solar,104.67214873350326,842948.417,Gas_CC→Solar,1846.8749999999998,1122784078.8839993,0.8328039009020572,0.8319609524850572
169,Coughlin Power Station,LA,30.8439,-92.261111,1961,Gas_CC,920,3841940000.0,27472642.949,1632662.042,Wind,104.88754850747303,1632662.042,Gas_CC→Wind,1769.2307692307693,1124416740.9259994,0.8344365629440573,0.8328039009020572
1083,Forney Energy Center,TX,32.7563,-96.4916,2003,Gas_CC,1892,10668173000.0,75053854.56,4460347.393,Wind,105.4537942812708,4460347.393,Gas_CC→Wind,3638.4615384615386,1128877088.3189993,0.8388969103370574,0.8344365629440573
815,Texas City Power Plant,TX,29.378697,-94.943829,1987,Gas_CC,450,2498476000.0,18672472.948,1109683.367,Wind,105.46438665696733,1109683.367,Gas_CC→Wind,865.3846153846154,1129986771.6859994,0.8400065937040573,0.8388969103370574
88,John R Kelly,FL,29.6461,-82.3208,1958,Gas_CC,237,833568000.0,6915963.718,410986.712,Wind,105.5601045387683,410986.712,Gas_CC→Wind,455.7692307692308,1130397758.3979993,0.8404175804160573,0.8400065937040573
585,Carson Ice-Gen Project,CA,38.445681,-121.462387,1995,Gas_CC,125,243467000.0,2155557.809,128351.739,Solar,105.67761588841132,128351.739,Gas_CC→Solar,390.62499999999994,1130526110.1369994,0.8405459321550574,0.8404175804160573
1296,Marshalltown Generating Station,IA,42.043333,-92.872778,2017,Gas_CC,706,2737902000.0,19623687.102,1166207.249,Wind,105.71320152554911,1166207.249,Gas_CC→Wind,1357.6923076923076,1131692317.3859994,0.8417121394040573,0.8405459321550574
473,Victor J Daniel Jr,MS,30.5322,-88.5553,1977,Gas_CC,2226,11271082000.0,86375917.652,6399159.56,Wind,105.95205203029955,6399159.56,Gas_CC→Wind,4280.769230769231,1138091476.9459994,0.8481112989640572,0.8417121394040573
157,Cane Run,KY,38.1831,-85.8892,1962,Gas_CC,1467,4676622000.0,31617572.044,1878987.956,Wind,106.63066132319437,1878987.956,Gas_CC→Wind,2821.1538461538466,1139970464.9019995,0.8499902869200572,0.8481112989640572
1263,Pueblo Airport Generating Station,CO,38.320833,-104.52639,2012,Gas_SC,540,994835000.0,10597713.178,629757.708,Wind,107.04830016641435,629757.708,Gas_SC→Wind,1038.4615384615386,1140600222.6099994,0.8506200446280571,0.8499902869200572
1303,Lansing BWL REO Town Plant,MI,42.719722,-84.551667,2013,Gas_CC,98,581255000.0,5085480.1,302219.761,Wind,107.09747624353808,302219.761,Gas_CC→Wind,188.46153846153848,1140902442.3709993,0.8509222643890572,0.8506200446280571
382,Newman,TX,31.983587,-106.431777,1960,Gas_CC,879,3118790000.0,29565593.574,1757096.285,Solar,107.12874584719876,1757096.285,Gas_CC→Solar,2746.8749999999995,1142659538.6559994,0.8526793606740571,0.8509222643890572
937,Bastrop Energy Center,TX,30.1458,-97.55,2002,Gas_CC,618,2650673000.0,18743972.082,1113936.983,Wind,108.09740447676297,1113936.983,Gas_CC→Wind,1188.4615384615386,1143773475.6389995,0.8537932976570571,0.8526793606740571
897,Dearborn Industrial Generation,MI,42.3026,-83.154,1999,Gas_SC,747,3573856000.0,43465600.9,2132402.875,Wind,108.58042211854186,2132402.875,Gas_SC→Wind,1436.5384615384614,1145905878.5139995,0.8559257005320572,0.8537932976570571
599,Chouteau,OK,36.222058,-95.277064,2000,Gas_CC,1068,6282371000.0,43467959.588,2583233.637,Wind,109.17481370454956,2583233.637,Gas_CC→Wind,2053.846153846154,1148489112.1509995,0.8585089341690572,0.8559257005320572
1170,Hunterstown Power Plant,PA,39.8725,-77.1672,2003,Gas_CC,898,4282993000.0,46596373.326,2769155.771,Wind,109.8588622305806,2769155.771,Gas_CC→Wind,1726.923076923077,1151258267.9219995,0.8612780899400572,0.8585089341690572
879,Berkshire Power,MA,42.0476,-72.6478,1999,Gas_CC,289,634499000.0,4525904.71,268970.39,Wind,110.19453087058073,268970.39,Gas_CC→Wind,555.7692307692308,1151527238.3119996,0.8615470603300571,0.8612780899400572
880,Bridgeport Energy Project,CT,41.1692,-73.1844,1998,Gas_CC,520,1969610000.0,13297680.06,790261.426,Wind,110.22386214641693,790261.426,Gas_CC→Wind,1000.0000000000001,1152317499.7379997,0.8623373217560572,0.8615470603300571
633,E B Harris Electric Generating Plant,AL,32.381352,-86.574366,2003,Gas_CC,2534,4536292000.0,30763680.4,1828239.85,Wind,110.78275820908699,1828239.85,Gas_CC→Wind,4873.076923076924,1154145739.5879996,0.8641655616060572,0.8623373217560572
75,Cape Canaveral,FL,28.4698,-80.7644,1965,Gas_CC,2099,6512104000.0,41643131.499,2477298.379,Wind,111.03258959479766,2477298.379,Gas_CC→Wind,4036.5384615384614,1156623037.9669995,0.8666428599850571,0.8641655616060572
608,Sherwood H Smith Jr Energy Complex,NC,34.8392,-79.7406,2001,Gas_CC,2241,7720048000.0,65330394.147,3883258.789,Wind,111.12998488278795,3883258.789,Gas_CC→Wind,4309.615384615385,1160506296.7559996,0.8705261187740572,0.8666428599850571
1030,Dell Power Station,AR,35.8619,-90.0253,2007,Gas_CC,678,2887799000.0,21468053.054,1275819.427,Wind,111.6762265733894,1275819.427,Gas_CC→Wind,1303.846153846154,1161782116.1829996,0.8718019382010572,0.8705261187740572
964,Odessa-Ector Power Plant,TX,31.8403,-102.3264,2001,Gas_CC,1152,6953503000.0,47080164.321,2797912.954,Wind,111.95186021000954,2797912.954,Gas_CC→Wind,2215.3846153846157,1164580029.1369996,0.8745998511550572,0.8718019382010572
1160,Tracy Combined Cycle Power Plant,CA,37.7107,-121.4906,2003,Gas_CC,335,749035000.0,5840826.638,347113.039,Wind,112.12670187763645,347113.039,Gas_CC→Wind,644.2307692307693,1164927142.1759996,0.8749469641940573,0.8745998511550572
913,RS Cogen,LA,30.221,-93.2992,2002,Gas_CC,493,2780683000.0,25617820.258,1522424.954,Wind,112.53628887451194,1522424.954,Gas_CC→Wind,948.0769230769232,1166449567.1299996,0.8764693891480573,0.8749469641940573
911,Sutter Energy Center,CA,39.053139,-121.695873,2001,Gas_CC,636,1007005000.0,6778720.007,402847.231,Wind,113.54967349244475,402847.231,Gas_CC→Wind,1223.0769230769233,1166852414.3609996,0.8768722363790572,0.8764693891480573
788,JM Shafer Generating Station,CO,40.0986,-104.7736,1994,Gas_CC,394,789312000.0,6947369.705,412872.974,Solar,113.87388382081059,412872.974,Gas_CC→Solar,1231.2499999999998,1167265287.3349996,0.8772851093530571,0.8768722363790572
1037,Jack Fusco Energy Center,TX,29.4731,-95.6244,2003,Gas_CC,1075,3527252000.0,24895043.695,1479473.957,Wind,114.21409066260291,1479473.957,Gas_CC→Wind,2067.3076923076924,1168744761.2919996,0.8787645833100571,0.8772851093530571
914,Magic Valley Generating Station,TX,26.3403,-98.19,2002,Gas_CC,801,3521852000.0,23012859.884,1367622.259,Wind,115.28225288089283,1367622.259,Gas_CC→Wind,1540.3846153846155,1170112383.5509996,0.8801322055690571,0.8787645833100571
1035,Pleasants Energy LLC,WV,39.3325,-81.3642,2002,Gas_SC,344,1712479000.0,17086432.614,1015467.083,Wind,115.86279511192626,1015467.083,Gas_SC→Wind,661.5384615384617,1171127850.6339996,0.8811476726520571,0.8801322055690571
1077,Deer Park Energy Center,TX,29.713414,-95.134508,2003,Gas_CC,1176,7606662000.0,74957014.012,4454592.061,Wind,116.09251675755702,4454592.061,Gas_CC→Wind,2261.5384615384614,1175582442.6949997,0.885602264713057,0.8811476726520571
1109,Combined Locks Energy Center,WI,44.2717,-88.3011,2002,Gas_CC,66,510036000.0,3742217.103,222398.794,Wind,116.77845584237751,222398.794,Gas_CC→Wind,126.92307692307692,1175804841.4889996,0.885824663507057,0.885602264713057
901,Lamar Power Project,TX,33.6308,-95.59,2000,Gas_CC,1112,7187123000.0,49674214.115,2952070.291,Wind,117.9652499091662,2952070.291,Gas_CC→Wind,2138.4615384615386,1178756911.7799995,0.8887767337980571,0.885824663507057
624,Brandy Branch,FL,30.320556,-81.947222,2001,Gas_CC,783,3608274000.0,35947312.271,2136338.607,Wind,118.22797475844644,2136338.607,Gas_CC→Wind,1505.769230769231,1180893250.3869996,0.8909130724050571,0.8887767337980571
28,Thomas Fitzhugh,AR,35.462382,-93.804926,1963,Gas_CC,185,434792000.0,3751482.31,223336.403,Wind,118.60851914159895,223336.403,Gas_CC→Wind,355.7692307692308,1181116586.7899997,0.8911364088080571,0.8909130724050571
1261,West Deptford Energy Station,NJ,39.8414,-75.2214,2014,Gas_CC,754,2293408000.0,16421356.093,975894.662,Wind,118.76939172162179,975894.662,Gas_CC→Wind,1450.0,1182092481.4519997,0.892112303470057,0.8911364088080571
309,Buck,NC,35.7133,-80.3767,1941,Gas_CC,1169,3978445000.0,27054524.116,1607803.927,Wind,119.05900089622862,1607803.927,Gas_CC→Wind,2248.0769230769233,1183700285.3789997,0.8937201073970571,0.892112303470057
921,Tenaska Gateway Generating Station,TX,32.017826,-94.619743,2001,Gas_CC,939,4216745000.0,30123587.635,1790567.149,Wind,120.53043727144008,1790567.149,Gas_CC→Wind,1805.769230769231,1185490852.5279996,0.8955106745460572,0.8937201073970571
189,Kendall Square Station,MA,42.3633,-71.0792,1949,Gas_CC,294,2027427000.0,13292160.9,789389.602,Wind,120.62357497642238,789389.602,Gas_CC→Wind,565.3846153846154,1186280242.1299996,0.8963000641480571,0.8955106745460572
1310,Holland Energy Park,MI,42.7925,-86.092222,2017,Gas_CC,149,830062000.0,5984614.214,355654.299,Wind,120.68320141746057,355654.299,Gas_CC→Wind,286.53846153846155,1186635896.4289997,0.8966557184470572,0.8963000641480571
1078,Ouachita,LA,32.7061,-92.0683,2002,Gas_CC,903,3486067000.0,26487928.882,1574139.764,Wind,122.0103409225099,1574139.764,Gas_CC→Wind,1736.5384615384617,1188210036.1929996,0.8982298582110572,0.8966557184470572
932,Guadalupe Generating Station,TX,29.6244,-98.1419,2000,Gas_CC,1086,6232194000.0,48079114.507,2857265.997,Wind,122.56350164256837,2857265.997,Gas_CC→Wind,2088.4615384615386,1191067302.1899996,0.9010871242080571,0.8982298582110572
892,Desert Star Energy Center,NV,35.788889,-114.994167,2000,Gas_CC,535,1052953000.0,8026666.717,477014.132,Solar,123.04186608976347,477014.132,Gas_CC→Solar,1671.8749999999998,1191544316.3219995,0.9015641383400571,0.9010871242080571
1256,CPV St Charles Energy Center,MD,38.5686,-76.8919,2017,Gas_CC,774,3236777000.0,26727342.417,1588380.536,Wind,124.34800101427955,1588380.536,Gas_CC→Wind,1488.4615384615386,1193132696.8579996,0.9031525188760572,0.9015641383400571
1023,Chuck Lenzie Generating Station,NV,36.383719,-114.921779,2006,Gas_CC,1462,6351277000.0,46868347.229,2785324.351,Wind,124.35471782102296,2785324.351,Gas_CC→Wind,2811.538461538462,1195918021.2089996,0.9059378432270571,0.9031525188760572
920,Kendall County Generation Facility,IL,41.4797,-88.2581,2002,Gas_CC,1256,7782079000.0,56452603.929,3354898.6380000003,Wind,124.84150007101437,3354898.6380000003,Gas_CC→Wind,2415.3846153846157,1199272919.8469996,0.9092927418650572,0.9059378432270571
1015,New Covert Generating Facility,MI,42.32238,-86.29368,2004,Gas_CC,1176,7411165000.0,51766839.03,3076430.652,Wind,124.88345309868878,3076430.652,Gas_CC→Wind,2261.5384615384614,1202349350.4989996,0.9123691725170571,0.9092927418650572
1135,Allegheny Energy Units 3 4 & 5,PA,40.545278,-79.768611,2003,Gas_CC,556,2953703000.0,27488148.366,1633579.8,Wind,125.66433502381578,1633579.8,Gas_CC→Wind,1069.2307692307693,1203982930.2989995,0.914002752317057,0.9123691725170571
117,Eagle Valley (IN),IN,39.48517,-86.4183,1949,Gas_CC,1039,5210498000.0,33248107.499,1975885.608,Wind,125.77328114723608,1975885.608,Gas_CC→Wind,1998.0769230769233,1205958815.9069996,0.9159786379250571,0.914002752317057
